"","Opp","Date","G.","position","FG","FGA","FGP","X3P","X3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GMSC","plusMinus"
"1","ATL","2017-10-18",1,"PG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","ATL","2017-10-20",2,"PG",7.5,15,0.5,1,2.5,0.5,1,0,1.5,1.5,3.5,1,0,1.5,1,16.5,10.8,0
"3","ATL","2017-10-22",3,"PG",6.75,14.25,0.42275,0.5,2.25,1.25,1.75,0.25,1.75,2,4,1,0.25,1.5,1.25,15.25,10.45,0
"4","ATL","2017-10-23",4,"PG",4.71428571428571,12.1428571428571,0.302571428571429,0.428571428571429,2.14285714285714,2,2.57142857142857,0.714285714285714,1.42857142857143,2.14285714285714,4,0.857142857142857,0.142857142857143,1.28571428571429,1.14285714285714,11.8571428571429,7.95714285714286,0
"5","ATL","2017-10-26",5,"PG",4.11111111111111,10.5555555555556,0.383444444444444,0.444444444444444,1.88888888888889,2.11111111111111,2.66666666666667,0.555555555555556,1.66666666666667,2.22222222222222,3.44444444444444,0.888888888888889,0.111111111111111,1.44444444444444,1.55555555555556,10.7777777777778,7.01111111111111,0
"6","ATL","2017-10-27",6,"PG",2.88888888888889,8.77777777777778,0.339666666666667,0.333333333333333,1.88888888888889,2.22222222222222,2.66666666666667,0.666666666666667,1.77777777777778,2.44444444444444,3.44444444444444,1,0.222222222222222,1.22222222222222,2,8.33333333333333,5.71111111111111,0
"7","ATL","2017-10-29",7,"PG",2.5,7.3,0.4554,0.6,2.1,2,2.3,0.6,1.5,2.1,3.2,0.8,0.1,0.9,1.7,7.6,5.77,0
"8","ATL","2017-11-01",8,"PG",2.9,6.6,0.5294,0.8,2,1.6,1.8,0.3,1.4,1.7,3.2,0.9,0.1,1,1.8,8.2,6.78,0
"9","ATL","2017-11-03",9,"PG",3.81818181818182,7.72727272727273,0.544818181818182,0.909090909090909,2,1.36363636363636,1.45454545454545,0.272727272727273,1.36363636363636,1.63636363636364,3.45454545454545,0.909090909090909,0.0909090909090909,1.27272727272727,1.63636363636364,9.90909090909091,8.05454545454545,0
"10","ATL","2017-11-05",10,"PG",4.45454545454545,8.45454545454546,0.582272727272727,1,2.09090909090909,1.54545454545455,1.72727272727273,0.272727272727273,1.36363636363636,1.63636363636364,3.63636363636364,0.727272727272727,0.0909090909090909,1.81818181818182,1.45454545454545,11.4545454545455,8.78181818181818,0
"11","ATL","2017-11-06",11,"PG",5.3,9.7,0.5409,1,1.9,2.3,2.8,0.2,1.7,1.9,4.2,0.8,0.2,2.8,2,13.9,9.96,0
"12","ATL","2017-11-10",12,"PG",5.8,10.8,0.5663,1.3,2.4,2.2,2.8,0.2,2.2,2.4,4.1,0.9,0.2,2.8,1.9,15.1,10.77,0
"13","ATL","2017-11-11",13,"PG",4.9,9.7,0.4131,1,2.3,2.2,3,0.3,2.2,2.5,4.7,0.8,0.3,2.3,1.7,13,10.04,0
"14","ATL","2017-11-13",14,"PG",4.18181818181818,9.45454545454546,0.389818181818182,1,2.27272727272727,2.09090909090909,2.81818181818182,0.363636363636364,2.27272727272727,2.63636363636364,4.27272727272727,0.909090909090909,0.181818181818182,2.18181818181818,1.45454545454545,11.4545454545455,8.41818181818182,0
"15","ATL","2017-11-15",15,"PG",3.08333333333333,8.5,0.322833333333333,0.833333333333333,2.33333333333333,1.16666666666667,1.58333333333333,0.416666666666667,1.91666666666667,2.33333333333333,3.5,1.08333333333333,0.0833333333333333,1.75,1.16666666666667,8.16666666666667,5.525,0
"16","ATL","2017-11-18",16,"PG",3.16666666666667,7.91666666666667,0.363166666666667,0.916666666666667,2.5,1.16666666666667,1.58333333333333,0.333333333333333,1.75,2.08333333333333,3.66666666666667,0.916666666666667,0.0833333333333333,2.25,1.16666666666667,8.41666666666667,5.55833333333333,0
"17","ATL","2017-11-20",17,"PG",3.63636363636364,9.09090909090909,0.414363636363636,1.18181818181818,2.90909090909091,1.36363636363636,1.63636363636364,0.363636363636364,1.54545454545455,1.90909090909091,3.54545454545455,1.09090909090909,0.0909090909090909,2.45454545454545,1.27272727272727,9.81818181818182,6.19090909090909,0
"18","ATL","2017-11-22",18,"PG",3.8,9,0.3812,1.2,3,1,1.2,0.3,1.3,1.6,4.4,1.1,0.1,2.3,1.3,9.8,6.97,0
"19","ATL","2017-11-24",19,"PG",4.44444444444444,10.2222222222222,0.379444444444444,1.33333333333333,3.33333333333333,1.44444444444444,1.66666666666667,0.333333333333333,1.55555555555556,1.88888888888889,5.11111111111111,0.888888888888889,0.111111111111111,2.22222222222222,1.22222222222222,11.6666666666667,8.73333333333333,0
"20","ATL","2017-11-25",20,"PG",5,12.1428571428571,0.303,0.857142857142857,2.85714285714286,1.71428571428571,2,0.428571428571429,1.57142857142857,2,5.85714285714286,1,0.142857142857143,1.71428571428571,1.42857142857143,12.5714285714286,9.64285714285714,0
"21","ATL","2017-11-30",21,"PG",4.42857142857143,11,0.326428571428571,0.571428571428571,2.57142857142857,2.42857142857143,3,0.428571428571429,1.85714285714286,2.28571428571429,4.57142857142857,0.714285714285714,0,2.14285714285714,1.14285714285714,11.8571428571429,7.87142857142857,0
"22","ATL","2017-12-02",22,"PG",5.14285714285714,11.4285714285714,0.347857142857143,0.428571428571429,2.57142857142857,3,3.85714285714286,0.428571428571429,1.71428571428571,2.14285714285714,3.28571428571429,0.428571428571429,0,2,1.28571428571429,13.7142857142857,8.45714285714286,0
"23","ATL","2017-12-04",23,"PG",6.28571428571429,12.5714285714286,0.438285714285714,0.571428571428571,2.57142857142857,2.57142857142857,3.42857142857143,0.571428571428571,1.57142857142857,2.14285714285714,3.28571428571429,0.571428571428571,0,1.71428571428571,1.42857142857143,15.7142857142857,10.5428571428571,0
"24","ATL","2017-12-06",24,"PG",5.22222222222222,10.7777777777778,0.484555555555556,0.555555555555556,2.55555555555556,2.11111111111111,2.77777777777778,0.666666666666667,1.55555555555556,2.22222222222222,2.33333333333333,0.333333333333333,0,1.55555555555556,1.44444444444444,13.1111111111111,8.15555555555556,0
"25","ATL","2017-12-09",25,"PG",5.88888888888889,12.4444444444444,0.486888888888889,0.666666666666667,2.44444444444444,1.55555555555556,2.22222222222222,0.777777777777778,1.55555555555556,2.33333333333333,3.22222222222222,0.444444444444444,0.111111111111111,1.22222222222222,1.55555555555556,14,9.32222222222222,0
"26","ATL","2017-12-10",26,"PG",5.66666666666667,12.7777777777778,0.513222222222222,0.666666666666667,2.44444444444444,1.66666666666667,2.22222222222222,0.777777777777778,1.44444444444444,2.22222222222222,3.44444444444444,0.666666666666667,0.222222222222222,1.11111111111111,1.55555555555556,13.6666666666667,9.24444444444444,0
"27","ATL","2017-12-12",27,"PG",4.5,10.3,0.4448,0.4,2,1.7,2.2,0.6,1.3,1.9,2.9,0.5,0.3,1.1,1.8,11.1,7.22,0
"28","ATL","2017-12-14",28,"PG",3.9,9.6,0.3777,0.4,1.9,1.6,2,0.6,1.1,1.7,3.3,0.6,0.3,0.8,1.6,9.8,6.91,0
"29","ATL","2017-12-15",29,"PG",2.90909090909091,7.18181818181818,0.338272727272727,0.363636363636364,2.09090909090909,1.54545454545455,2.18181818181818,0.454545454545455,1.18181818181818,1.63636363636364,3.54545454545455,0.636363636363636,0.181818181818182,1,1.63636363636364,7.72727272727273,5.87272727272727,0
"30","ATL","2017-12-18",30,"PG",2.54545454545455,6.72727272727273,0.289363636363636,0.363636363636364,2,2.18181818181818,2.90909090909091,0.454545454545455,1.54545454545455,2,4,0.727272727272727,0.181818181818182,1.18181818181818,1.72727272727273,7.63636363636364,6.21818181818182,0
"31","ATL","2017-12-20",31,"PG",2.81818181818182,7.18181818181818,0.306,0.454545454545455,1.81818181818182,2.54545454545455,3.36363636363636,0.454545454545455,2.18181818181818,2.63636363636364,4.09090909090909,0.636363636363636,0.0909090909090909,1.27272727272727,1.72727272727273,8.63636363636364,6.98181818181818,0
"32","ATL","2017-12-22",32,"PG",2.72727272727273,7.27272727272727,0.309090909090909,0.363636363636364,1.72727272727273,2.72727272727273,3.54545454545455,0.363636363636364,2.63636363636364,3,4.36363636363636,0.727272727272727,0.181818181818182,1.27272727272727,1.90909090909091,8.54545454545454,7.13636363636364,0
"33","ATL","2017-12-23",33,"PG",3.5,8.9,0.3521,0.7,2.2,2.7,3.2,0.4,2.7,3.1,4.3,0.8,0.2,0.9,2.1,10.4,8.67,0
"34","ATL","2017-12-27",34,"PG",4.18181818181818,9,0.428,1,2.54545454545455,1.81818181818182,2.27272727272727,0.272727272727273,2.54545454545455,2.81818181818182,4.18181818181818,0.545454545454545,0.0909090909090909,0.818181818181818,1.90909090909091,11.1818181818182,9.28181818181818,0
"35","ATL","2017-12-29",35,"PG",4,9.27272727272727,0.430181818181818,1.09090909090909,3.27272727272727,2,2.54545454545455,0.181818181818182,2.18181818181818,2.36363636363636,4.63636363636364,0.909090909090909,0.0909090909090909,0.818181818181818,1.90909090909091,11.0909090909091,9.4,0
"36","ATL","2017-12-30",36,"PG",4,9.81818181818182,0.360454545454545,1,3.27272727272727,1.81818181818182,2.36363636363636,0.363636363636364,1.72727272727273,2.09090909090909,4.63636363636364,1.09090909090909,0,1.18181818181818,2,10.8181818181818,8.45454545454546,0
"37","ATL","2018-01-02",37,"PG",3.91666666666667,9.41666666666667,0.37475,0.75,2.83333333333333,1.66666666666667,2.08333333333333,0.416666666666667,1.5,1.91666666666667,4.41666666666667,0.916666666666667,0,1.25,1.91666666666667,10.25,7.79166666666667,0
"38","ATL","2018-01-05",38,"PG",3.25,8.83333333333333,0.31475,0.416666666666667,2.41666666666667,1.75,2.08333333333333,0.5,1.16666666666667,1.66666666666667,3.91666666666667,0.916666666666667,0,1.41666666666667,2.08333333333333,8.66666666666667,5.75833333333333,0
"39","ATL","2018-01-07",39,"PG",3.16666666666667,8.58333333333333,0.326083333333333,0.5,2.16666666666667,1.58333333333333,1.75,0.666666666666667,0.916666666666667,1.58333333333333,3.5,0.666666666666667,0.0833333333333333,1.66666666666667,1.91666666666667,8.41666666666667,5.09166666666667,0
"40","ATL","2018-01-08",40,"PG",3.75,9.16666666666667,0.362333333333333,0.583333333333333,2.33333333333333,1.91666666666667,2.08333333333333,0.5,0.916666666666667,1.41666666666667,3.16666666666667,0.333333333333333,0.0833333333333333,1.41666666666667,1.5,10,6.23333333333333,0
"41","ATL","2018-01-10",41,"PG",3.90909090909091,10.2727272727273,0.327090909090909,0.545454545454545,2.54545454545455,2.18181818181818,2.36363636363636,0.636363636363636,1.45454545454545,2.09090909090909,3,0.363636363636364,0.181818181818182,1.72727272727273,2,10.5454545454545,5.79090909090909,0
"42","ATL","2018-01-12",42,"PG",4.18181818181818,10.2727272727273,0.352545454545455,0.545454545454545,2.36363636363636,2.18181818181818,2.27272727272727,0.545454545454545,1.72727272727273,2.27272727272727,3.63636363636364,0.545454545454545,0.181818181818182,1.45454545454545,1.72727272727273,11.0909090909091,7.50909090909091,0
"43","ATL","2018-01-15",43,"PG",4.81818181818182,11.0909090909091,0.354181818181818,0.727272727272727,2.54545454545455,2.18181818181818,2.27272727272727,0.454545454545455,1.81818181818182,2.27272727272727,4.18181818181818,0.727272727272727,0.0909090909090909,1.45454545454545,2,12.5454545454545,9,0
"44","ATL","2018-01-17",44,"PG",5,11.3,0.3661,0.9,2.7,2.4,2.5,0.4,2.6,3,4.6,0.8,0.1,2,2.5,13.3,9.5,0
"45","ATL","2018-01-20",45,"PG",4.5,10.4,0.3579,1.2,3.1,2.4,2.7,0.1,2.3,2.4,5.6,0.8,0,1.8,1.8,12.6,9.96,0
"46","ATL","2018-01-22",46,"PG",4.77777777777778,11.4444444444444,0.374,1.44444444444444,3.88888888888889,2.33333333333333,2.77777777777778,0.111111111111111,2.66666666666667,2.77777777777778,5.44444444444444,0.777777777777778,0,1.88888888888889,2,13.3333333333333,9.83333333333333,0
"47","ATL","2018-01-24",47,"PG",3.88888888888889,10.1111111111111,0.327888888888889,1.11111111111111,3.22222222222222,2.33333333333333,2.77777777777778,0,2.44444444444444,2.44444444444444,5.33333333333333,0.555555555555556,0.111111111111111,1.77777777777778,1.88888888888889,11.2222222222222,8.08888888888889,0
"48","ATL","2017-10-18",1,"SG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","ATL","2017-10-20",2,"SG",5,10.5,0.4645,2.5,3.5,1,1,0.5,3,3.5,3,2,0,1,1,13.5,12.1,0
"50","ATL","2017-10-22",3,"SG",3.2,8.4,0.317,1.4,2.8,0.8,0.8,0.2,2.4,2.6,2,1.4,0,1,1,8.6,6.26,0
"51","ATL","2017-10-23",4,"SG",3.125,8.375,0.287875,1.25,3,2.25,2.25,0.125,2.125,2.25,2,0.875,0.125,1.375,1.125,9.75,6.4,0
"52","ATL","2017-10-26",5,"SG",3.27272727272727,8.45454545454546,0.292,1.09090909090909,2.81818181818182,2.27272727272727,2.54545454545455,0.181818181818182,2.09090909090909,2.27272727272727,2,0.909090909090909,0.0909090909090909,1.45454545454545,1.09090909090909,9.90909090909091,6.42727272727273,0
"53","ATL","2017-10-27",6,"SG",3.72727272727273,9.72727272727273,0.286454545454545,1.27272727272727,3.45454545454545,2.27272727272727,2.54545454545455,0.0909090909090909,2.18181818181818,2.27272727272727,1.90909090909091,0.909090909090909,0.181818181818182,1.63636363636364,1.27272727272727,11,6.51818181818182,0
"54","ATL","2017-10-29",7,"SG",4.3,10.3,0.3453,1.8,4.1,2.3,2.6,0.3,2.4,2.7,2.3,0.8,0.4,2.1,1.2,12.7,8.13,0
"55","ATL","2017-11-01",8,"SG",4.33333333333333,10.2222222222222,0.395222222222222,2.11111111111111,4.44444444444444,2.11111111111111,2.44444444444444,0.444444444444444,2.55555555555556,3,3,1.33333333333333,0.333333333333333,2.33333333333333,1.33333333333333,12.8888888888889,9.21111111111111,0
"56","ATL","2017-11-03",9,"SG",3.44444444444444,9.11111111111111,0.342222222222222,2.11111111111111,4.88888888888889,2.22222222222222,2.66666666666667,0.444444444444444,2.44444444444444,2.88888888888889,3.22222222222222,1.44444444444444,0.333333333333333,2.11111111111111,1.44444444444444,11.2222222222222,8.33333333333333,0
"57","ATL","2017-11-05",10,"SG",2.5,7.2,0.3141,1.4,4.3,2.6,3.2,0.4,2.2,2.6,2.7,1.2,0.2,2,1.3,9,6.37,0
"58","ATL","2017-11-06",11,"SG",2.1,7,0.2547,1,3.9,3,4,0.4,2.4,2.8,2.9,1.2,0.2,1.5,1.5,8.2,6.01,0
"59","ATL","2017-11-10",12,"SG",2.3,7.3,0.2468,0.9,3.8,2.7,3.7,0.3,2.8,3.1,2.5,1.2,0.2,1.4,1.6,8.2,5.71,0
"60","ATL","2017-11-11",13,"SG",3.77777777777778,9.88888888888889,0.323444444444444,1.33333333333333,4.44444444444444,2.44444444444444,3.11111111111111,0.222222222222222,3.22222222222222,3.44444444444444,2.55555555555556,1.44444444444444,0.333333333333333,1.44444444444444,1.77777777777778,11.3333333333333,8.08888888888889,0
"61","ATL","2017-11-13",14,"SG",4,9.44444444444444,0.345222222222222,1.66666666666667,4.11111111111111,1.66666666666667,2.44444444444444,0.222222222222222,2.66666666666667,2.88888888888889,2.66666666666667,1.55555555555556,0.333333333333333,1.22222222222222,1.88888888888889,11.3333333333333,8.64444444444444,0
"62","ATL","2017-11-15",15,"SG",4.88888888888889,10.5555555555556,0.412222222222222,2.22222222222222,4.88888888888889,1.77777777777778,2.22222222222222,0,2.55555555555556,2.55555555555556,2.88888888888889,2.22222222222222,0.111111111111111,1.44444444444444,1.55555555555556,13.7777777777778,11.1888888888889,0
"63","ATL","2017-11-18",16,"SG",4.88888888888889,10.2222222222222,0.440777777777778,2,4.77777777777778,1.33333333333333,1.77777777777778,0,2.44444444444444,2.44444444444444,3.11111111111111,1.88888888888889,0.222222222222222,1,1.33333333333333,13.1111111111111,11.1555555555556,0
"64","ATL","2017-11-20",17,"SG",4.11111111111111,8.66666666666667,0.435222222222222,1.66666666666667,4,1.77777777777778,2.33333333333333,0,2.55555555555556,2.55555555555556,3,1.55555555555556,0.111111111111111,1.33333333333333,1.11111111111111,11.6666666666667,9.74444444444444,0
"65","ATL","2017-11-22",18,"SG",4,10.375,0.40675,1.5,4.625,2.125,2.375,0,3.5,3.5,3.25,1.625,0.375,1.25,0.625,11.625,9.575,0
"66","ATL","2017-11-24",19,"SG",4,9.75,0.434875,1.25,4.375,2.125,2.25,0.125,3.5,3.625,2.25,1.125,0.375,1.5,1.25,11.375,8.2,0
"67","ATL","2017-11-25",20,"SG",4.5,11.125,0.4205,1.625,4.5,1.75,1.875,0.5,3.375,3.875,2.625,1.5,0.25,1.5,1.25,12.375,9.2125,0
"68","ATL","2017-11-30",21,"SG",3.88888888888889,9.88888888888889,0.388555555555556,1.66666666666667,4.66666666666667,1.11111111111111,1.22222222222222,0.666666666666667,2.88888888888889,3.55555555555556,2.11111111111111,1.33333333333333,0.222222222222222,1,1.11111111111111,10.5555555555556,8,0
"69","ATL","2017-12-02",22,"SG",4,8.88888888888889,0.428222222222222,1.77777777777778,4.33333333333333,1.77777777777778,2,0.777777777777778,2.88888888888889,3.66666666666667,3,1.22222222222222,0.111111111111111,1.77777777777778,1.44444444444444,11.5555555555556,9.3,0
"70","ATL","2017-12-04",23,"SG",3.33333333333333,8.33333333333333,0.388333333333333,1.55555555555556,3.77777777777778,1.44444444444444,1.66666666666667,0.666666666666667,2.77777777777778,3.44444444444444,3.11111111111111,1.33333333333333,0.222222222222222,1.22222222222222,1,9.66666666666667,8.42222222222222,0
"71","ATL","2017-12-06",24,"SG",2.4,6.7,0.4086,1.2,3.1,2.5,2.7,0.4,2.7,3.1,2,1,0.2,1.5,0.6,8.5,6.58,0
"72","ATL","2017-12-09",25,"SG",2.55555555555556,7.77777777777778,0.396888888888889,1.11111111111111,3.11111111111111,2.88888888888889,3,0.333333333333333,3.66666666666667,4,2.77777777777778,1,0.222222222222222,2,1.11111111111111,9.11111111111111,6.63333333333333,0
"73","ATL","2017-12-10",26,"SG",3.11111111111111,8.11111111111111,0.440111111111111,1.44444444444444,3.55555555555556,2.22222222222222,2.22222222222222,0.333333333333333,3.66666666666667,4,2.66666666666667,1.11111111111111,0.222222222222222,1.66666666666667,1.11111111111111,9.88888888888889,7.81111111111111,0
"74","ATL","2017-12-12",27,"SG",2.88888888888889,8,0.416666666666667,1.11111111111111,3.77777777777778,3.55555555555556,3.66666666666667,0.333333333333333,3.55555555555556,3.88888888888889,3,0.777777777777778,0.111111111111111,2.33333333333333,1.66666666666667,10.4444444444444,7.21111111111111,0
"75","ATL","2017-12-14",28,"SG",3.44444444444444,8.66666666666667,0.345777777777778,1.77777777777778,4.88888888888889,2.22222222222222,2.33333333333333,0.222222222222222,3.55555555555556,3.77777777777778,3.33333333333333,0.888888888888889,0.333333333333333,2.22222222222222,2,10.8888888888889,7.81111111111111,0
"76","ATL","2017-12-15",29,"SG",3.1,7.3,0.3868,1.8,4.5,1.8,1.9,0.2,2.4,2.6,2.6,0.8,0.7,1.8,1.4,9.8,7.5,0
"77","ATL","2017-12-18",30,"SG",3.2,7.7,0.3749,1.7,4.7,1.8,1.9,0.2,2.4,2.6,2.1,0.8,0.6,1.6,1.2,9.9,7.22,0
"78","ATL","2017-12-20",31,"SG",3.6,8.2,0.3844,1.8,4.5,0.6,0.9,0.3,2.4,2.7,2.2,1.4,0.8,1.2,1.1,9.6,7.97,0
"79","ATL","2017-12-22",32,"SG",4,8.66666666666667,0.459666666666667,1.55555555555556,4.33333333333333,0.888888888888889,1.22222222222222,0.333333333333333,2.22222222222222,2.55555555555556,2.44444444444444,1.33333333333333,0.777777777777778,1.11111111111111,1.22222222222222,10.4444444444444,8.73333333333333,0
"80","ATL","2017-12-23",33,"SG",5.625,10.75,0.52,2,5,1.25,1.625,0.25,2.5,2.75,3.625,1.875,0.5,1.875,1.75,14.5,12.1875,0
"81","ATL","2017-12-27",34,"SG",4.375,9.25,0.446375,1.5,3.875,1.75,2.125,0.125,2.5,2.625,3.75,1.75,0.625,1.75,2,12,10.225,0
"82","ATL","2017-12-29",35,"SG",4.75,9.5,0.48625,2,4.25,1.875,1.875,0.125,2.875,3,3.875,1,0.625,1.75,1.75,13.375,11.275,0
"83","ATL","2017-12-30",36,"SG",4.5,9.625,0.443375,1.875,4.25,2,2,0.25,3,3.25,3.875,1.125,0.5,2.25,2,12.875,10.15,0
"84","ATL","2018-01-02",37,"SG",3.44444444444444,8.33333333333333,0.358222222222222,1.33333333333333,3.44444444444444,1.88888888888889,2.11111111111111,0.222222222222222,2.66666666666667,2.88888888888889,2.66666666666667,1,0.555555555555556,1.55555555555556,1.55555555555556,10.1111111111111,7.6,0
"85","ATL","2018-01-05",38,"SG",4.66666666666667,9.11111111111111,0.470555555555556,1.77777777777778,3.77777777777778,1.55555555555556,1.77777777777778,0.333333333333333,2.33333333333333,2.66666666666667,2.44444444444444,1.33333333333333,0.444444444444444,1.88888888888889,2.11111111111111,12.6666666666667,9.62222222222222,0
"86","ATL","2018-01-07",39,"SG",3.9,8.4,0.424,1.4,3,1.5,1.9,0.3,1.5,1.8,1.4,1.2,0.3,1.9,1.7,10.7,6.69,0
"87","ATL","2018-01-08",40,"SG",3.63636363636364,8.27272727272727,0.399545454545455,1.54545454545455,3.36363636363636,1.18181818181818,1.63636363636364,0.181818181818182,1.09090909090909,1.27272727272727,1.36363636363636,1,0.454545454545455,1.63636363636364,1.54545454545455,10,5.95454545454545,0
"88","ATL","2018-01-10",41,"SG",3.27272727272727,8.63636363636364,0.352818181818182,1.45454545454545,3.72727272727273,1.72727272727273,2.36363636363636,0.545454545454545,1.18181818181818,1.72727272727273,1.45454545454545,1.09090909090909,0.272727272727273,1.36363636363636,1.63636363636364,9.72727272727273,5.75454545454545,0
"89","ATL","2018-01-12",42,"SG",2.58333333333333,7.75,0.304583333333333,1.25,3.58333333333333,1.5,2.08333333333333,0.416666666666667,1.25,1.66666666666667,1.16666666666667,0.583333333333333,0.333333333333333,1.08333333333333,1.16666666666667,7.91666666666667,4.04166666666667,0
"90","ATL","2018-01-15",43,"SG",2.72727272727273,7.72727272727273,0.322090909090909,1.54545454545455,4.09090909090909,1.81818181818182,2.45454545454545,0.454545454545455,1.63636363636364,2.09090909090909,1.45454545454545,0.727272727272727,0.272727272727273,1.18181818181818,1.54545454545455,8.81818181818182,5.19090909090909,0
"91","ATL","2018-01-17",44,"SG",2.81818181818182,7.27272727272727,0.372727272727273,1.36363636363636,3.36363636363636,1.81818181818182,2.36363636363636,0.545454545454545,2.09090909090909,2.63636363636364,1.45454545454545,1.18181818181818,0.272727272727273,0.909090909090909,1.54545454545455,8.81818181818182,6.50909090909091,0
"92","ATL","2018-01-20",45,"SG",3.45454545454545,7.45454545454545,0.422090909090909,1.36363636363636,3.54545454545455,1,1.27272727272727,0.454545454545455,1.90909090909091,2.36363636363636,1.81818181818182,0.909090909090909,0.272727272727273,1,1.45454545454545,9.27272727272727,7.00909090909091,0
"93","ATL","2018-01-22",46,"SG",3.27272727272727,8.27272727272727,0.378727272727273,1.18181818181818,4,1.18181818181818,1.81818181818182,0.545454545454545,2.18181818181818,2.72727272727273,2.09090909090909,0.909090909090909,0.181818181818182,1.27272727272727,1.27272727272727,8.90909090909091,5.92727272727273,0
"94","ATL","2018-01-24",47,"SG",3.33333333333333,8.16666666666667,0.404,1.08333333333333,3.91666666666667,0.583333333333333,1,0.416666666666667,1.83333333333333,2.25,2.08333333333333,0.916666666666667,0.25,1.16666666666667,0.916666666666667,8.33333333333333,5.64166666666667,0
"95","ATL","2017-10-18",1,"SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","ATL","2017-10-20",2,"SF",3,6.33333333333333,0.522333333333333,0.333333333333333,1,0.666666666666667,0.666666666666667,1.33333333333333,4.33333333333333,5.66666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,7,6.33333333333333,0
"97","ATL","2017-10-22",3,"SF",3.4,7.8,0.463,0.8,2.6,1,1,0.8,4,4.8,0.8,0.8,0.4,1.2,1.6,8.6,6.06,0
"98","ATL","2017-10-23",4,"SF",2.85714285714286,6.85714285714286,0.384285714285714,0.714285714285714,2.14285714285714,1,1,0.714285714285714,3.14285714285714,3.85714285714286,0.714285714285714,0.714285714285714,0.285714285714286,1.42857142857143,1.85714285714286,7.42857142857143,4.45714285714286,0
"99","ATL","2017-10-26",5,"SF",3.66666666666667,7.44444444444444,0.459222222222222,0.888888888888889,2.11111111111111,0.777777777777778,0.777777777777778,0.555555555555556,3.33333333333333,3.88888888888889,0.777777777777778,0.888888888888889,0.222222222222222,2,1.88888888888889,9,5.47777777777778,0
"100","ATL","2017-10-27",6,"SF",3.125,7.25,0.338625,1,2.5,0.625,0.625,0.125,2.5,2.625,0.875,1,0,2.25,2.375,7.875,3.3,0
"101","ATL","2017-10-29",7,"SF",3.125,6.5,0.3165,1,1.875,0.25,0.25,0.25,2.375,2.625,1,1,0,2.375,2,7.5,3.6125,0
"102","ATL","2017-11-01",8,"SF",3.875,8.5,0.363375,1.375,3.25,0,0.125,0.125,3.25,3.375,1.375,1.125,0,2.25,2,9.125,4.775,0
"103","ATL","2017-11-03",9,"SF",3.875,9.75,0.3,1.375,3.625,0.5,0.875,0.25,4.125,4.375,1.5,1,0.25,1.625,2,9.625,5.4125,0
"104","ATL","2017-11-05",10,"SF",5.125,10.625,0.455,2,4.25,0.5,0.875,0.25,4.5,4.75,1.625,0.75,0.25,1.625,1.75,12.75,8.475,0
"105","ATL","2017-11-06",11,"SF",5.625,12.125,0.499125,2.5,5.375,0.875,1.375,0.125,4.75,4.875,1.625,0.75,0.375,1.25,2.125,14.625,9.75,0
"106","ATL","2017-11-10",12,"SF",5.25,10.75,0.536625,2.375,4.625,1,1.625,0.125,4.5,4.625,1.75,0.5,0.625,1.125,2.125,13.875,9.825,0
"107","ATL","2017-11-11",13,"SF",4.625,9.375,0.558125,2.25,4.5,0.625,1.125,0.75,3.625,4.375,2,0.625,0.625,1.25,2.125,12.125,9.1875,0
"108","ATL","2017-11-13",14,"SF",4.25,9.75,0.479,2.125,4.75,1,1.625,1.125,3.625,4.75,2.25,1,0.75,1.875,2.75,11.625,8.25,0
"109","ATL","2017-11-15",15,"SF",3.375,8.625,0.429875,1.75,4.375,0.875,1.375,1.25,3.375,4.625,2.375,1.125,0.75,2.25,2.5,9.375,6.4375,0
"110","ATL","2017-11-18",16,"SF",3.875,8.75,0.466,2.125,4.625,0.875,1.25,1.25,3.25,4.5,2.75,1.625,0.75,2.625,2.375,10.75,8.375,0
"111","ATL","2017-11-20",17,"SF",3.66666666666667,8,0.411444444444444,2.22222222222222,4.66666666666667,0.666666666666667,1.11111111111111,0.555555555555556,2.66666666666667,3.22222222222222,2.44444444444444,1.22222222222222,0.444444444444444,2,2.22222222222222,10.2222222222222,7.45555555555556,0
"112","ATL","2017-11-22",18,"SF",3.3,6.9,0.3568,1.7,4.1,0.3,0.9,0.4,2.4,2.8,2,0.8,0.4,1.3,1.6,8.6,6.39,0
"113","ATL","2017-11-24",19,"SF",3,6.3,0.343,1.4,3.5,0.1,0.7,0.3,2,2.3,2.1,0.7,0.4,1.3,1.4,7.5,5.45,0
"114","ATL","2017-11-25",20,"SF",2.5,6.9,0.252,1.1,3.4,0.2,0.7,0.6,2.2,2.8,1.4,0.4,0.3,0.9,1.3,6.3,3.52,0
"115","ATL","2017-11-30",21,"SF",2.33333333333333,7,0.252222222222222,0.777777777777778,2.88888888888889,0.555555555555556,0.888888888888889,0.666666666666667,2.33333333333333,3,1.44444444444444,0.444444444444444,0.444444444444444,1.22222222222222,1.33333333333333,6,3.07777777777778,0
